               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.033222,            0.031955,           0.0013476,             0.93014,             0.86135,             0.90452,             0.60744,            0.032714,            0.033567,           0.0016056,           0.0093862,           0.0093862,           0.0093862
                  64,            0.033186,            0.031833,           0.0013465,             0.94985,             0.85901,             0.90719,             0.61345,            0.032461,            0.033393,            0.001385,           0.0093763,           0.0093763,           0.0093763
                  65,            0.033084,             0.03283,           0.0012353,               0.952,             0.84991,             0.90031,             0.60576,            0.032408,            0.033207,           0.0014423,           0.0093664,           0.0093664,           0.0093664
                  66,            0.032716,            0.031917,           0.0013317,             0.94106,             0.86457,             0.90802,             0.61896,            0.032025,            0.032878,           0.0013269,           0.0093565,           0.0093565,           0.0093565
                  67,            0.032597,            0.031831,           0.0013477,             0.93967,             0.86059,             0.90841,             0.60715,            0.032505,            0.033466,           0.0013448,           0.0093466,           0.0093466,           0.0093466
                  68,            0.032558,             0.03134,           0.0013401,             0.93975,             0.85823,             0.90295,              0.6078,            0.032291,            0.033237,           0.0012319,           0.0093367,           0.0093367,           0.0093367
                  69,            0.032621,            0.031289,           0.0013393,             0.95882,             0.85645,             0.90622,             0.61721,            0.031553,            0.032758,           0.0011879,           0.0093268,           0.0093268,           0.0093268
                  70,             0.03214,            0.031532,           0.0012467,             0.94739,             0.85807,             0.90346,             0.61126,            0.031741,            0.033073,           0.0013814,           0.0093169,           0.0093169,           0.0093169
                  71,            0.032032,            0.030829,           0.0012389,             0.93678,             0.86488,             0.90217,             0.60888,            0.031681,             0.03299,           0.0012001,            0.009307,            0.009307,            0.009307
                  72,            0.032048,            0.030741,           0.0012544,             0.94479,             0.85087,             0.90337,             0.61678,             0.03189,            0.033364,           0.0012668,           0.0092971,           0.0092971,           0.0092971
                  73,            0.031746,            0.031515,           0.0012168,             0.93448,             0.87275,              0.9109,             0.62562,              0.0314,            0.033198,           0.0011697,           0.0092872,           0.0092872,           0.0092872
                  74,            0.031877,            0.031686,           0.0012076,             0.95502,             0.85827,              0.9104,              0.6243,            0.031031,             0.03366,           0.0012257,           0.0092773,           0.0092773,           0.0092773
                  75,            0.032021,            0.031045,           0.0011752,             0.93383,             0.87112,             0.90748,             0.62297,            0.031469,             0.03343,           0.0011944,           0.0092674,           0.0092674,           0.0092674
                  76,            0.031424,            0.030916,           0.0011961,              0.9562,             0.86065,             0.90981,             0.63594,            0.030747,             0.03278,           0.0011651,           0.0092575,           0.0092575,           0.0092575
                  77,             0.03153,             0.03086,           0.0012434,             0.94969,             0.84998,             0.90726,             0.62271,            0.031241,            0.033252,           0.0012075,           0.0092476,           0.0092476,           0.0092476
                  78,            0.030811,            0.030563,           0.0011218,             0.93681,             0.86806,              0.9081,             0.62373,            0.030966,            0.032683,           0.0012978,           0.0092377,           0.0092377,           0.0092377
                  79,            0.031183,            0.029786,           0.0012308,             0.95649,             0.85918,             0.90993,             0.63336,            0.030961,            0.032858,            0.001239,           0.0092278,           0.0092278,           0.0092278
                  80,            0.031127,            0.030634,           0.0012154,             0.95622,             0.86905,             0.91239,             0.63735,            0.030634,            0.032473,           0.0013598,           0.0092179,           0.0092179,           0.0092179
                  81,            0.031279,            0.030662,            0.001253,             0.95374,             0.86785,             0.91317,             0.64398,              0.0305,            0.032753,           0.0012928,            0.009208,            0.009208,            0.009208
                  82,            0.030867,            0.030327,           0.0011279,             0.94471,             0.86968,             0.91493,             0.64191,            0.030344,            0.032752,           0.0013571,           0.0091981,           0.0091981,           0.0091981
                  83,            0.030851,            0.030177,           0.0011729,             0.96092,             0.87218,             0.91488,             0.64449,            0.030109,            0.032638,           0.0013121,           0.0091882,           0.0091882,           0.0091882
                  84,            0.030384,            0.030607,            0.001127,             0.96378,             0.87055,             0.91466,             0.64513,            0.030187,            0.032697,            0.001274,           0.0091783,           0.0091783,           0.0091783
                  85,            0.030332,            0.030049,            0.001122,             0.95428,             0.87771,              0.9123,              0.6458,            0.030067,             0.03219,              0.0011,           0.0091684,           0.0091684,           0.0091684
                  86,            0.030277,            0.030134,           0.0011498,             0.95196,             0.88021,             0.91354,             0.64475,            0.029931,            0.032569,            0.001109,           0.0091585,           0.0091585,           0.0091585
                  87,            0.030396,                0.03,           0.0012122,             0.96039,             0.87186,             0.91918,             0.65152,              0.0294,            0.031834,          0.00099885,           0.0091486,           0.0091486,           0.0091486
