               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.040374,            0.038858,           0.0015521,             0.93433,             0.81685,             0.88105,             0.56117,            0.038036,            0.037946,           0.0013591,           0.0086536,           0.0086536,           0.0086536
                 138,            0.039975,            0.037663,           0.0015643,             0.93231,             0.82979,             0.88493,             0.56408,            0.038002,            0.037743,           0.0013484,           0.0086437,           0.0086437,           0.0086437
                 139,            0.040498,            0.038064,           0.0016397,             0.93439,             0.83509,              0.8859,             0.56161,            0.037991,            0.037692,           0.0013408,           0.0086338,           0.0086338,           0.0086338
                 140,            0.040291,             0.03781,            0.001644,             0.93061,              0.8369,             0.88539,             0.56338,            0.037998,            0.037841,           0.0013233,           0.0086239,           0.0086239,           0.0086239
                 141,            0.040105,            0.038344,           0.0015838,             0.93095,             0.84401,             0.88693,             0.56587,            0.037969,            0.037722,           0.0013092,            0.008614,            0.008614,            0.008614
                 142,            0.039958,            0.038183,           0.0016445,             0.93005,             0.84144,             0.88682,             0.56591,             0.03773,            0.037583,           0.0013163,           0.0086041,           0.0086041,           0.0086041
                 143,            0.040517,            0.038022,           0.0015834,             0.93601,             0.83723,             0.88799,             0.56761,            0.037716,            0.037521,           0.0013246,           0.0085942,           0.0085942,           0.0085942
                 144,            0.039956,            0.038055,           0.0015698,             0.93379,             0.83737,             0.88796,             0.56797,            0.037632,            0.037454,           0.0013298,           0.0085843,           0.0085843,           0.0085843
                 145,            0.039873,            0.038606,           0.0015511,             0.93797,              0.8378,             0.88747,             0.57118,            0.037538,            0.037408,           0.0013218,           0.0085744,           0.0085744,           0.0085744
                 146,            0.039396,            0.037434,           0.0015763,             0.94078,             0.83438,             0.88678,              0.5715,            0.037467,            0.037369,            0.001307,           0.0085645,           0.0085645,           0.0085645
                 147,            0.039593,            0.037802,           0.0016468,             0.94679,              0.8335,             0.88924,             0.57426,            0.037308,            0.037323,           0.0012981,           0.0085546,           0.0085546,           0.0085546
                 148,            0.040109,            0.037925,            0.001605,             0.93954,              0.8355,              0.8868,             0.57243,            0.037281,            0.037431,           0.0013176,           0.0085447,           0.0085447,           0.0085447
                 149,            0.039619,            0.038176,           0.0015711,             0.94192,             0.83976,             0.88721,             0.57222,            0.037282,            0.037438,           0.0013285,           0.0085348,           0.0085348,           0.0085348
                 150,            0.039383,            0.037488,            0.001538,             0.93712,             0.84306,             0.88719,             0.57453,            0.037166,            0.037393,           0.0013331,           0.0085249,           0.0085249,           0.0085249
                 151,            0.039314,            0.038428,           0.0014456,             0.93676,             0.84296,             0.88674,             0.57526,            0.037146,            0.037329,           0.0013323,            0.008515,            0.008515,            0.008515
                 152,            0.039199,            0.037173,           0.0015428,             0.93464,             0.84336,             0.88581,             0.57314,            0.037065,            0.037321,           0.0013066,           0.0085051,           0.0085051,           0.0085051
