               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,             0.03751,            0.035054,           0.0013357,             0.94045,             0.84421,             0.89227,             0.56906,            0.034695,            0.034799,           0.0013403,            0.009406,            0.009406,            0.009406
                 122,            0.037016,            0.034744,           0.0014263,             0.94542,             0.84042,             0.89628,             0.57242,            0.034634,            0.034523,           0.0013171,            0.009401,            0.009401,            0.009401
                 123,               0.037,            0.035157,           0.0012642,             0.92569,             0.85351,              0.8955,             0.57081,            0.034567,            0.034458,           0.0013372,           0.0093961,           0.0093961,           0.0093961
                 124,            0.037164,            0.035075,           0.0013342,             0.94551,             0.83882,             0.89372,             0.57032,            0.034436,             0.03448,           0.0015273,           0.0093912,           0.0093912,           0.0093912
                 125,            0.037143,             0.03504,           0.0013413,             0.92031,             0.85709,             0.89686,             0.57074,            0.034391,            0.034556,           0.0015114,           0.0093862,           0.0093862,           0.0093862
                 126,            0.037156,             0.03556,           0.0013876,             0.93263,             0.85639,             0.89626,             0.57338,            0.034379,            0.034543,            0.001499,           0.0093813,           0.0093813,           0.0093813
                 127,            0.036927,            0.034789,           0.0014682,             0.92603,             0.85772,             0.89529,             0.57184,             0.03444,            0.034437,           0.0014694,           0.0093763,           0.0093763,           0.0093763
                 128,            0.037001,             0.03541,            0.001394,             0.93818,             0.84933,             0.89296,             0.57443,            0.034351,            0.034183,              0.0014,           0.0093714,           0.0093714,           0.0093714
                 129,            0.036781,            0.034608,           0.0014037,              0.9461,               0.844,             0.89384,             0.57323,            0.034175,            0.034077,           0.0014115,           0.0093664,           0.0093664,           0.0093664
                 130,            0.037866,             0.03634,           0.0015492,             0.93886,              0.8546,              0.8931,             0.57693,            0.033999,            0.033971,           0.0013528,           0.0093615,           0.0093615,           0.0093615
                 131,            0.037518,            0.035412,           0.0015959,              0.9354,             0.85998,             0.89341,             0.57583,            0.033929,            0.033905,           0.0014606,           0.0093565,           0.0093565,           0.0093565
                 132,            0.037584,            0.036369,           0.0015957,             0.94594,             0.85286,             0.89875,             0.57998,            0.033782,             0.03387,           0.0014568,           0.0093516,           0.0093516,           0.0093516
                 133,            0.037346,            0.035336,           0.0014947,             0.93759,              0.8627,             0.89869,              0.5794,            0.033723,            0.033888,           0.0014734,           0.0093466,           0.0093466,           0.0093466
                 134,            0.037233,            0.035404,           0.0015142,             0.93823,             0.85877,             0.89753,             0.58004,             0.03364,            0.033935,           0.0014267,           0.0093416,           0.0093416,           0.0093416
                 135,            0.037295,             0.03521,           0.0014631,             0.94248,             0.85626,              0.9003,             0.57988,            0.033567,            0.033812,           0.0012632,           0.0093367,           0.0093367,           0.0093367
                 136,            0.037163,            0.035351,           0.0015844,             0.94051,             0.85677,             0.90309,             0.58105,            0.033543,            0.033761,           0.0011952,           0.0093317,           0.0093317,           0.0093317
                 137,            0.038021,            0.036502,           0.0018117,             0.94433,             0.85343,             0.90196,             0.58089,            0.033475,            0.033697,           0.0012204,           0.0093268,           0.0093268,           0.0093268
                 138,            0.038106,            0.036562,            0.001787,              0.9415,             0.85702,             0.90144,              0.5832,            0.033354,            0.033635,           0.0012575,           0.0093219,           0.0093219,           0.0093219
                 139,            0.038538,            0.036473,           0.0018481,             0.93747,              0.8568,             0.90331,             0.58465,            0.033236,            0.033603,           0.0012425,           0.0093169,           0.0093169,           0.0093169
                 140,            0.038122,            0.036082,           0.0017903,             0.94429,             0.85616,             0.90281,             0.58379,            0.033137,            0.033482,           0.0013152,           0.0093119,           0.0093119,           0.0093119
                 141,            0.037848,            0.035487,           0.0016162,              0.9459,             0.85573,             0.90474,             0.59085,            0.032889,             0.03339,           0.0013703,            0.009307,            0.009307,            0.009307
                 142,            0.037596,            0.035811,           0.0016757,             0.94926,             0.85223,             0.90669,             0.59344,            0.032815,            0.033355,           0.0013238,            0.009302,            0.009302,            0.009302
                 143,            0.037731,            0.036204,           0.0017069,             0.95734,             0.84975,             0.90603,             0.59525,            0.032726,            0.033261,            0.001296,           0.0092971,           0.0092971,           0.0092971
                 144,            0.038162,            0.036201,           0.0017467,             0.95102,             0.85129,             0.90632,              0.5985,            0.032665,            0.033157,            0.001156,           0.0092922,           0.0092922,           0.0092922
                 145,            0.037855,            0.036322,           0.0018541,             0.94866,             0.85758,             0.90703,             0.59893,            0.032589,            0.033117,           0.0012231,           0.0092872,           0.0092872,           0.0092872
                 146,            0.037874,            0.035599,           0.0017305,             0.95561,             0.85834,              0.9073,             0.59966,            0.032587,            0.033116,           0.0012514,           0.0092823,           0.0092823,           0.0092823
                 147,            0.037593,            0.036376,           0.0017513,             0.95219,             0.86099,             0.90557,               0.599,            0.032535,            0.033102,           0.0012478,           0.0092773,           0.0092773,           0.0092773
                 148,            0.037466,            0.035675,           0.0016684,             0.95197,             0.86233,             0.90566,             0.59877,            0.032513,            0.033083,           0.0012448,           0.0092724,           0.0092724,           0.0092724
                 149,            0.037475,            0.036105,           0.0016108,              0.9538,             0.86145,             0.90517,             0.59699,            0.032493,            0.033088,            0.001269,           0.0092674,           0.0092674,           0.0092674
                 150,            0.037736,            0.036455,           0.0017101,             0.95335,             0.85934,             0.90503,             0.59754,            0.032477,            0.033067,           0.0012652,           0.0092625,           0.0092625,           0.0092625
                 151,            0.035775,            0.034129,           0.0012938,             0.95267,             0.86342,              0.9071,             0.59865,            0.032405,            0.033085,            0.001132,           0.0092575,           0.0092575,           0.0092575
                 152,            0.035486,            0.033791,           0.0013005,             0.95384,             0.86428,             0.90747,             0.60063,            0.032295,            0.033104,           0.0010994,           0.0092526,           0.0092526,           0.0092526
