               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.044476,            0.041554,           0.0019997,             0.90066,             0.81413,             0.86109,             0.48714,            0.042747,            0.040383,           0.0016811,           0.0091783,           0.0091783,           0.0091783
                  85,            0.044115,            0.041328,           0.0020216,             0.92215,             0.80815,              0.8669,             0.49871,            0.041916,            0.040084,            0.001499,           0.0091684,           0.0091684,           0.0091684
                  86,            0.044206,             0.04133,           0.0019768,             0.90387,              0.8221,             0.86711,             0.49502,            0.042069,            0.040249,           0.0014918,           0.0091585,           0.0091585,           0.0091585
                  87,             0.04402,            0.040468,           0.0019385,             0.91431,             0.82377,             0.86926,             0.49757,            0.042195,            0.040069,           0.0016287,           0.0091486,           0.0091486,           0.0091486
                  88,            0.044019,            0.041061,           0.0019975,             0.91081,             0.82583,             0.86814,             0.50503,            0.041744,            0.040076,           0.0015211,           0.0091387,           0.0091387,           0.0091387
                  89,            0.043649,            0.040588,           0.0018811,             0.90797,             0.80724,             0.86484,             0.49899,            0.041787,            0.040137,           0.0015783,           0.0091288,           0.0091288,           0.0091288
                  90,            0.043701,            0.041312,            0.001899,             0.91874,             0.80288,             0.86881,             0.50163,            0.041892,            0.039937,           0.0015779,           0.0091189,           0.0091189,           0.0091189
                  91,            0.043833,            0.040392,           0.0019946,              0.9201,             0.81928,             0.87373,             0.51196,            0.041708,            0.039877,           0.0015359,            0.009109,            0.009109,            0.009109
                  92,            0.043551,            0.040444,           0.0019108,              0.9192,              0.8238,             0.87298,              0.5093,            0.041164,             0.03982,            0.001529,           0.0090991,           0.0090991,           0.0090991
                  93,            0.043607,            0.040769,           0.0018765,             0.90982,             0.81708,             0.86849,             0.50868,            0.041371,            0.039625,           0.0013901,           0.0090892,           0.0090892,           0.0090892
