               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.031538,            0.031621,           0.0011356,             0.94664,              0.8806,             0.91668,             0.64105,             0.03247,            0.035554,           0.0011595,           0.0091189,           0.0091189,           0.0091189
                  91,            0.031261,            0.030709,            0.001216,             0.95466,             0.88161,             0.91743,              0.6369,            0.032764,            0.035492,           0.0011576,            0.009109,            0.009109,            0.009109
                  92,            0.031356,            0.030804,            0.001165,             0.95221,             0.87903,             0.91778,             0.63698,            0.032507,            0.035491,           0.0012367,           0.0090991,           0.0090991,           0.0090991
                  93,             0.03112,            0.031084,           0.0010884,             0.96092,             0.87264,             0.91585,             0.63958,            0.032602,            0.035798,           0.0011442,           0.0090892,           0.0090892,           0.0090892
                  94,            0.030931,            0.030585,           0.0010983,             0.95702,             0.87654,             0.91647,              0.6443,            0.032079,            0.035341,           0.0013576,           0.0090793,           0.0090793,           0.0090793
                  95,            0.031247,            0.030888,           0.0010935,             0.96138,             0.87129,             0.91475,             0.63949,            0.032233,            0.035572,           0.0012969,           0.0090694,           0.0090694,           0.0090694
                  96,            0.031248,              0.0304,           0.0011649,             0.95914,             0.87079,             0.91518,             0.64229,            0.032191,            0.035566,           0.0012122,           0.0090595,           0.0090595,           0.0090595
                  97,            0.030918,            0.031045,           0.0011128,             0.95581,              0.8759,             0.91856,             0.65047,            0.032135,            0.035083,           0.0012041,           0.0090496,           0.0090496,           0.0090496
                  98,            0.030967,             0.03083,           0.0011276,             0.95456,             0.87103,             0.90933,             0.63933,            0.032332,            0.035621,            0.001322,           0.0090397,           0.0090397,           0.0090397
                  99,            0.030621,            0.030564,           0.0011306,             0.95943,             0.88197,             0.91571,             0.65036,            0.031959,            0.035231,           0.0012146,           0.0090298,           0.0090298,           0.0090298
                 100,            0.030579,            0.030384,           0.0010999,             0.96322,             0.87625,             0.91447,             0.64691,             0.03183,            0.035573,           0.0012611,           0.0090199,           0.0090199,           0.0090199
                 101,            0.030292,            0.030189,            0.001057,             0.96425,             0.87266,             0.91802,             0.65158,             0.03175,            0.035582,            0.001264,             0.00901,             0.00901,             0.00901
                 102,            0.030257,            0.030302,           0.0010736,             0.96288,             0.87182,             0.91921,               0.656,            0.031143,            0.035033,           0.0012236,           0.0090001,           0.0090001,           0.0090001
                 103,            0.030301,            0.030498,           0.0011106,              0.9613,             0.88329,             0.92003,             0.65472,            0.030932,            0.034962,            0.001167,           0.0089902,           0.0089902,           0.0089902
                 104,            0.029985,            0.029887,           0.0011127,             0.96407,             0.87356,             0.91791,             0.65961,            0.031104,            0.035154,           0.0012216,           0.0089803,           0.0089803,           0.0089803
                 105,            0.030138,            0.030336,           0.0011121,              0.9599,             0.87166,             0.91541,             0.65655,            0.031254,            0.035544,           0.0012814,           0.0089704,           0.0089704,           0.0089704
                 106,            0.030086,            0.029994,           0.0011092,             0.96668,             0.87366,             0.91813,             0.66483,            0.030949,            0.035233,           0.0012664,           0.0089605,           0.0089605,           0.0089605
                 107,            0.030056,            0.030062,           0.0010748,             0.94913,             0.88563,             0.91771,              0.6588,            0.030895,             0.03486,           0.0012083,           0.0089506,           0.0089506,           0.0089506
                 108,            0.029897,            0.029994,           0.0010925,             0.95976,             0.88676,             0.91945,             0.66168,            0.030784,            0.034849,           0.0012283,           0.0089407,           0.0089407,           0.0089407
                 109,            0.029814,            0.029467,           0.0010577,             0.96743,             0.87976,              0.9194,             0.65707,            0.031182,            0.035338,           0.0012755,           0.0089308,           0.0089308,           0.0089308
                 110,            0.029815,            0.029777,           0.0011813,             0.96175,              0.8836,             0.91798,             0.65785,            0.031223,            0.035533,           0.0012464,           0.0089209,           0.0089209,           0.0089209
                 111,            0.029581,            0.029872,           0.0010085,             0.96209,             0.87831,             0.91746,             0.66092,            0.030965,             0.03541,           0.0012719,            0.008911,            0.008911,            0.008911
                 112,            0.029644,            0.029859,            0.001058,             0.96553,             0.88241,             0.92056,             0.67126,            0.030683,            0.035106,           0.0011138,           0.0089011,           0.0089011,           0.0089011
                 113,            0.029452,            0.029777,           0.0010483,             0.97049,             0.87431,             0.91567,             0.66525,            0.030692,            0.035046,            0.001248,           0.0088912,           0.0088912,           0.0088912
                 114,            0.029403,            0.029475,           0.0011157,             0.96067,             0.87786,              0.9149,             0.66845,            0.030394,            0.034852,           0.0012136,           0.0088813,           0.0088813,           0.0088813
                 115,            0.029607,            0.030014,           0.0010267,             0.96415,              0.8763,             0.91713,             0.67102,            0.030096,             0.03474,           0.0012269,           0.0088714,           0.0088714,           0.0088714
                 116,            0.029295,            0.029013,           0.0010076,             0.96518,             0.87901,             0.91669,             0.67286,            0.030175,            0.034749,           0.0012001,           0.0088615,           0.0088615,           0.0088615
                 117,            0.029189,            0.029562,            0.001069,             0.96181,             0.88165,             0.91913,             0.66946,            0.030257,            0.034725,           0.0011182,           0.0088516,           0.0088516,           0.0088516
                 118,            0.028951,            0.029483,          0.00098521,             0.96784,             0.87757,             0.91922,             0.67112,            0.030303,            0.034758,           0.0011099,           0.0088417,           0.0088417,           0.0088417
                 119,            0.029108,            0.028779,           0.0010603,             0.96891,             0.87933,             0.91728,              0.6699,            0.030337,            0.034771,           0.0011576,           0.0088318,           0.0088318,           0.0088318
                 120,            0.029056,             0.02965,           0.0010116,             0.96735,             0.88043,             0.91858,             0.67309,            0.030296,            0.034861,           0.0011415,           0.0088219,           0.0088219,           0.0088219
