               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.044259,            0.041595,           0.0020023,             0.91202,             0.81895,             0.86726,             0.50823,            0.041751,            0.039857,            0.001777,           0.0089011,           0.0089011,           0.0089011
                 113,            0.044001,             0.04143,           0.0020414,             0.91939,             0.81305,             0.87029,             0.51418,            0.041167,            0.039505,           0.0016379,           0.0088912,           0.0088912,           0.0088912
                 114,            0.044016,              0.0412,            0.001929,             0.92244,             0.81774,             0.87141,             0.51428,            0.041152,            0.039684,           0.0017144,           0.0088813,           0.0088813,           0.0088813
                 115,            0.044436,            0.041974,           0.0019933,             0.91641,             0.80951,             0.86553,             0.51203,            0.041375,            0.039697,           0.0017548,           0.0088714,           0.0088714,           0.0088714
                 116,            0.043956,              0.0405,           0.0019072,             0.91152,              0.8124,             0.86281,             0.50982,            0.041196,            0.039686,           0.0017847,           0.0088615,           0.0088615,           0.0088615
                 117,            0.043859,            0.041385,           0.0020105,             0.93165,             0.81277,             0.86919,             0.51165,            0.041057,            0.039798,           0.0018276,           0.0088516,           0.0088516,           0.0088516
                 118,            0.043661,            0.041334,            0.001841,              0.9195,             0.80768,             0.86118,             0.51053,            0.041107,            0.039793,           0.0018071,           0.0088417,           0.0088417,           0.0088417
                 119,            0.043562,            0.040478,           0.0020064,             0.91457,             0.81509,              0.8671,             0.50774,            0.041401,            0.039645,           0.0018405,           0.0088318,           0.0088318,           0.0088318
                 120,            0.043589,            0.041743,             0.00191,              0.9092,             0.81794,             0.86278,             0.50835,            0.041198,            0.039526,           0.0017985,           0.0088219,           0.0088219,           0.0088219
                 121,             0.04377,            0.041232,           0.0019113,             0.90567,             0.82181,             0.86743,             0.51406,            0.041142,            0.039217,           0.0017053,            0.008812,            0.008812,            0.008812
                 122,             0.04372,            0.040836,           0.0019298,             0.92426,              0.8135,             0.86869,             0.51664,            0.041104,            0.039151,           0.0016763,           0.0088021,           0.0088021,           0.0088021
                 123,            0.043648,            0.042053,           0.0018539,             0.92386,              0.8215,             0.87006,             0.51604,            0.041095,            0.039177,           0.0016795,           0.0087922,           0.0087922,           0.0087922
                 124,            0.043622,            0.041032,           0.0019923,              0.9352,             0.81295,             0.86586,             0.51666,            0.040909,            0.039222,           0.0015746,           0.0087823,           0.0087823,           0.0087823
                 125,            0.043081,            0.040488,           0.0019085,             0.93862,             0.81907,             0.86976,             0.51887,            0.040878,            0.039255,           0.0015953,           0.0087724,           0.0087724,           0.0087724
                 126,            0.043418,            0.040654,           0.0019141,             0.93094,             0.81841,             0.87126,             0.51732,             0.04071,            0.039221,           0.0017054,           0.0087625,           0.0087625,           0.0087625
                 127,            0.043305,             0.04009,           0.0018958,              0.9331,              0.8227,             0.87333,             0.52084,            0.040391,            0.039075,           0.0017553,           0.0087526,           0.0087526,           0.0087526
                 128,            0.043134,            0.040399,           0.0018627,             0.93333,             0.81971,             0.87259,              0.5245,            0.040556,            0.039083,            0.001772,           0.0087427,           0.0087427,           0.0087427
                 129,            0.043468,             0.04168,           0.0017936,             0.93083,             0.81675,              0.8767,             0.52343,            0.040471,             0.03905,           0.0017447,           0.0087328,           0.0087328,           0.0087328
                 130,            0.042919,            0.040002,           0.0018715,             0.92435,             0.81791,             0.87371,             0.52214,            0.040366,            0.038971,            0.001641,           0.0087229,           0.0087229,           0.0087229
                 131,            0.042978,            0.040269,           0.0017889,             0.92864,             0.81692,              0.8734,             0.52157,             0.04042,            0.038943,           0.0016108,            0.008713,            0.008713,            0.008713
                 132,            0.042956,            0.040377,           0.0018181,             0.91406,             0.82089,             0.87282,             0.52081,            0.040516,            0.039017,           0.0015856,           0.0087031,           0.0087031,           0.0087031
                 133,            0.042859,            0.040207,           0.0018777,             0.92003,             0.82717,             0.87673,             0.52671,            0.040496,            0.038913,           0.0015512,           0.0086932,           0.0086932,           0.0086932
                 134,            0.042795,            0.040484,           0.0018673,              0.9293,             0.83429,             0.87798,             0.52642,            0.040276,             0.03891,           0.0015334,           0.0086833,           0.0086833,           0.0086833
                 135,            0.042543,            0.040427,           0.0018408,             0.92149,             0.82907,             0.87661,             0.52944,            0.040211,             0.03888,           0.0015697,           0.0086734,           0.0086734,           0.0086734
                 136,            0.042733,            0.039942,           0.0018024,             0.93147,             0.82975,             0.87617,              0.5293,            0.040085,            0.038851,           0.0015572,           0.0086635,           0.0086635,           0.0086635
                 137,            0.042549,            0.040783,           0.0017954,             0.93218,             0.82713,             0.87789,             0.53204,            0.040049,            0.038794,            0.001583,           0.0086536,           0.0086536,           0.0086536
                 138,             0.04225,            0.039423,            0.001831,             0.92859,             0.83577,             0.87705,             0.53214,            0.039971,            0.038728,           0.0016587,           0.0086437,           0.0086437,           0.0086437
                 139,            0.042798,            0.039923,           0.0018569,             0.93537,             0.83151,             0.88028,              0.5352,            0.039932,            0.038716,           0.0016384,           0.0086338,           0.0086338,           0.0086338
                 140,            0.042393,            0.039633,           0.0018447,             0.93127,             0.83603,             0.88124,             0.53845,            0.039808,            0.038592,            0.001616,           0.0086239,           0.0086239,           0.0086239
                 141,            0.042362,             0.04021,           0.0018007,             0.93696,             0.83309,             0.87997,             0.53513,            0.039842,            0.038704,           0.0015706,            0.008614,            0.008614,            0.008614
                 142,            0.042296,            0.039993,           0.0017701,              0.9389,             0.82336,             0.88032,             0.53354,            0.039774,            0.038651,            0.001586,           0.0086041,           0.0086041,           0.0086041
                 143,            0.042435,            0.039718,           0.0017832,             0.93716,             0.82614,             0.88109,             0.53576,            0.039755,            0.038597,           0.0016365,           0.0085942,           0.0085942,           0.0085942
                 144,            0.042122,            0.039976,            0.001783,             0.93817,             0.81995,             0.87909,             0.53848,            0.039682,            0.038573,           0.0016672,           0.0085843,           0.0085843,           0.0085843
                 145,            0.042128,             0.04041,           0.0017089,             0.93859,             0.82297,              0.8787,             0.53908,             0.03971,             0.03849,           0.0016779,           0.0085744,           0.0085744,           0.0085744
                 146,            0.041677,            0.039188,           0.0017396,             0.94498,             0.81794,             0.88253,             0.54085,            0.039604,             0.03847,           0.0016604,           0.0085645,           0.0085645,           0.0085645
                 147,            0.041644,             0.03936,           0.0017995,             0.94187,             0.82132,             0.88199,             0.54168,            0.039568,            0.038479,           0.0016715,           0.0085546,           0.0085546,           0.0085546
                 148,            0.042308,            0.039746,           0.0018353,             0.93683,             0.82838,             0.87853,             0.53959,            0.039594,            0.038542,           0.0016823,           0.0085447,           0.0085447,           0.0085447
                 149,            0.041918,            0.039994,            0.001671,             0.93591,              0.8204,             0.87613,             0.53823,            0.039557,            0.038534,           0.0016686,           0.0085348,           0.0085348,           0.0085348
                 150,             0.04148,            0.039203,           0.0016865,             0.93705,             0.81942,             0.87777,             0.54105,             0.03944,            0.038397,           0.0016421,           0.0085249,           0.0085249,           0.0085249
                 151,            0.041485,              0.0403,            0.001636,             0.93988,              0.8193,              0.8789,             0.54056,            0.039407,            0.038379,           0.0016299,            0.008515,            0.008515,            0.008515
                 152,             0.04152,            0.039085,           0.0017415,             0.93883,             0.82356,             0.88126,             0.54327,            0.039317,             0.03836,           0.0016299,           0.0085051,           0.0085051,           0.0085051
